word,guess,solution_w,frequency,negative,neutral,positive,remaining_mean,remaining_median
snell,1.0,0.0,8.086502e-07,0.0,1.0,0.0,,
tutti,1.0,0.0,8.13761e-07,0.0,1.0,0.0,,
hoods,1.0,0.0,8.180668e-07,0.0,1.0,0.0,,
lusts,1.0,0.0,8.181356e-07,0.0,1.0,0.0,,
frith,1.0,0.0,8.203492e-07,0.0,1.0,0.0,,
pilar,1.0,0.0,8.21229e-07,0.0,1.0,0.0,,
butyl,1.0,0.0,8.263996e-07,0.0,1.0,0.0,,
spits,1.0,0.0,8.267494e-07,0.0,1.0,0.0,,
edits,1.0,0.0,8.320746e-07,0.0,1.0,0.0,,
halal,1.0,0.0,8.338378000000001e-07,0.0,1.0,0.0,,
specs,1.0,0.0,8.349050000000001e-07,0.0,1.0,0.0,,
holed,1.0,0.0,8.367300000000001e-07,0.0,1.0,0.0,,
tolls,1.0,0.0,8.38028e-07,0.0,1.0,0.0,,
rafts,1.0,0.0,8.380628e-07,0.0,1.0,0.0,,
hives,1.0,0.0,8.380832e-07,0.0,1.0,0.0,,
chats,1.0,0.0,8.38393e-07,0.0,1.0,0.0,,
bantu,1.0,0.0,8.404431999999999e-07,0.0,1.0,0.0,,
sewed,1.0,0.0,8.454666000000001e-07,0.0,1.0,0.0,,
servo,1.0,0.0,8.459796e-07,0.0,1.0,0.0,,
wiles,1.0,0.0,8.466404e-07,0.0,1.0,0.0,,
oozed,1.0,0.0,8.500759999999999e-07,0.0,1.0,0.0,,
salle,1.0,0.0,8.505726e-07,0.0,1.0,0.0,,
wilds,1.0,0.0,8.517724000000001e-07,0.0,1.0,0.0,,
riggs,1.0,0.0,8.532316e-07,0.0,1.0,0.0,,
waugh,1.0,0.0,8.534228000000001e-07,0.0,1.0,0.0,,
mages,1.0,0.0,8.538106e-07,0.0,1.0,0.0,,
epics,1.0,0.0,8.561856e-07,0.0,1.0,0.0,,
coles,1.0,0.0,8.574352e-07,0.0,1.0,0.0,,
usury,1.0,0.0,8.578446e-07,0.0,1.0,0.0,,
warms,1.0,0.0,8.593618000000001e-07,0.0,0.0,1.0,,
aegis,1.0,0.0,8.62897e-07,0.0,1.0,0.0,,
argus,1.0,0.0,8.639306e-07,0.0,1.0,0.0,,
dumas,1.0,0.0,8.657100000000001e-07,0.0,1.0,0.0,,
macon,1.0,0.0,8.661174e-07,0.0,1.0,0.0,,
colic,1.0,0.0,8.699518e-07,0.0,1.0,0.0,,
livre,1.0,0.0,8.735228000000001e-07,0.0,1.0,0.0,,
trier,1.0,0.0,8.739134e-07,0.0,1.0,0.0,,
acton,1.0,0.0,8.742459999999998e-07,0.0,1.0,0.0,,
sabha,1.0,0.0,8.745092e-07,0.0,1.0,0.0,,
aking,1.0,0.0,8.756932e-07,0.0,1.0,0.0,,
sutra,1.0,0.0,8.760086000000001e-07,0.0,1.0,0.0,,
amide,1.0,0.0,8.794438000000001e-07,0.0,1.0,0.0,,
vests,1.0,0.0,8.804501999999999e-07,0.0,1.0,0.0,,
geist,1.0,0.0,8.819286000000001e-07,0.0,1.0,0.0,,
booms,1.0,0.0,8.820051999999999e-07,0.0,1.0,0.0,,
dolor,1.0,0.0,8.826524e-07,0.0,1.0,0.0,,
ramps,1.0,0.0,8.828956e-07,0.0,1.0,0.0,,
leary,1.0,0.0,8.861519999999999e-07,0.0,1.0,0.0,,
silos,1.0,0.0,8.881694e-07,0.0,1.0,0.0,,
domed,1.0,0.0,8.914858e-07,0.0,1.0,0.0,,
glial,1.0,0.0,8.920568e-07,0.0,1.0,0.0,,
howls,1.0,0.0,8.954414e-07,0.0,1.0,0.0,,
serfs,1.0,0.0,8.963898000000001e-07,0.0,1.0,0.0,,
serra,1.0,0.0,8.973235999999999e-07,0.0,1.0,0.0,,
dimer,1.0,0.0,8.981518e-07,0.0,1.0,0.0,,
quine,1.0,0.0,9.002735999999999e-07,0.0,1.0,0.0,,
curie,1.0,0.0,9.038102e-07,0.0,1.0,0.0,,
mares,1.0,0.0,9.041752e-07,0.0,1.0,0.0,,
arias,1.0,0.0,9.067424e-07,0.0,1.0,0.0,,
tacos,1.0,0.0,9.071206e-07,0.0,1.0,0.0,,
fowls,1.0,0.0,9.075996e-07,0.0,1.0,0.0,,
firth,1.0,0.0,9.088382e-07,0.0,1.0,0.0,,
morel,1.0,0.0,9.092972e-07,0.0,1.0,0.0,,
casas,1.0,0.0,9.093124e-07,0.0,1.0,0.0,,
tilts,1.0,0.0,9.101788e-07,0.0,1.0,0.0,,
drily,1.0,0.0,9.109634e-07,0.0,1.0,0.0,,
cools,1.0,0.0,9.112066e-07,0.0,1.0,0.0,,
gusts,1.0,0.0,9.13722e-07,0.0,1.0,0.0,,
dries,1.0,0.0,9.160044e-07,0.0,1.0,0.0,,
tanto,1.0,0.0,9.161178e-07,0.0,1.0,0.0,,
winks,1.0,0.0,9.206265999999998e-07,0.0,1.0,0.0,,
lowry,1.0,0.0,9.21217e-07,0.0,1.0,0.0,,
combo,1.0,0.0,9.215682e-07,0.0,1.0,0.0,,
memos,1.0,0.0,9.23604e-07,0.0,1.0,0.0,,
trois,1.0,0.0,9.243304e-07,0.0,1.0,0.0,,
hiked,1.0,0.0,9.27544e-07,0.0,1.0,0.0,,
fuses,1.0,0.0,9.288268e-07,0.0,1.0,0.0,,
runes,1.0,0.0,9.310738e-07,0.0,1.0,0.0,,
snows,1.0,0.0,9.363886e-07,0.0,1.0,0.0,,
tarry,1.0,0.0,9.374284e-07,0.0,1.0,0.0,,
derry,1.0,0.0,9.381348e-07,0.0,1.0,0.0,,
chevy,1.0,0.0,9.389458e-07,0.0,1.0,0.0,,
toyed,1.0,0.0,9.402286e-07,0.0,1.0,0.0,,
fleas,1.0,0.0,9.44704e-07,0.0,1.0,0.0,,
faked,1.0,0.0,9.466348e-07,0.0,1.0,0.0,,
wisps,1.0,0.0,9.489764e-07,0.0,1.0,0.0,,
brant,1.0,0.0,9.517088e-07,0.0,1.0,0.0,,
causa,1.0,0.0,9.517424e-07,0.0,1.0,0.0,,
marge,1.0,0.0,9.520078e-07,0.0,1.0,0.0,,
pasts,1.0,0.0,9.522294e-07,0.0,1.0,0.0,,
indie,1.0,0.0,9.540672e-07,0.0,1.0,0.0,,
warts,1.0,0.0,9.55002e-07,0.0,1.0,0.0,,
panda,1.0,0.0,9.557192e-07,0.0,1.0,0.0,,
pesos,1.0,0.0,9.565264e-07,0.0,1.0,0.0,,
bumpy,1.0,0.0,9.567688e-07,0.0,1.0,0.0,,
sakes,1.0,0.0,9.59115e-07,0.0,1.0,0.0,,
lysis,1.0,0.0,9.59234e-07,0.0,1.0,0.0,,
bogus,1.0,0.0,9.611612e-07,0.0,1.0,0.0,,
hasta,1.0,0.0,9.61983e-07,0.0,1.0,0.0,,
sheaf,1.0,0.0,9.620708e-07,0.0,1.0,0.0,,
dumps,1.0,0.0,9.624018e-07,1.0,0.0,0.0,,
fitch,1.0,0.0,9.628944e-07,0.0,1.0,0.0,,
mated,1.0,0.0,9.649452e-07,0.0,1.0,0.0,,
scand,1.0,0.0,9.661894e-07,0.0,1.0,0.0,,
britt,1.0,0.0,9.676094e-07,0.0,1.0,0.0,,
erred,1.0,0.0,9.697682e-07,0.0,1.0,0.0,,
hoops,1.0,0.0,9.702648e-07,0.0,1.0,0.0,,
horst,1.0,0.0,9.721946e-07,0.0,1.0,0.0,,
tongs,1.0,0.0,9.740254e-07,0.0,1.0,0.0,,
plums,1.0,0.0,9.742912e-07,0.0,1.0,0.0,,
pints,1.0,0.0,9.7577e-07,0.0,1.0,0.0,,
aggie,1.0,0.0,9.793444e-07,0.0,1.0,0.0,,
emits,1.0,0.0,9.79466e-07,0.0,1.0,0.0,,
highs,1.0,0.0,9.859264e-07,0.0,1.0,0.0,,
slaps,1.0,0.0,9.863598e-07,0.0,1.0,0.0,,
ceded,1.0,0.0,9.865294e-07,0.0,1.0,0.0,,
boobs,1.0,0.0,9.916511999999998e-07,0.0,1.0,0.0,,
hikes,1.0,0.0,9.99058e-07,0.0,1.0,0.0,,
nulla,1.0,0.0,9.995526e-07,0.0,1.0,0.0,,
carte,1.0,0.0,1.0009929999999998e-06,0.0,1.0,0.0,,
fonts,1.0,0.0,1.0017429999999998e-06,0.0,1.0,0.0,,
clams,1.0,0.0,1.0030512e-06,0.0,1.0,0.0,,
tyres,1.0,0.0,1.0079334000000002e-06,0.0,1.0,0.0,,
bayer,1.0,0.0,1.008481e-06,0.0,1.0,0.0,,
frees,1.0,0.0,1.0087864e-06,0.0,0.0,1.0,,
laces,1.0,0.0,1.0111748000000002e-06,0.0,1.0,0.0,,
obeys,1.0,0.0,1.0131524e-06,0.0,1.0,0.0,,
roars,1.0,0.0,1.0140926e-06,0.0,1.0,0.0,,
anima,1.0,0.0,1.0154104e-06,0.0,1.0,0.0,,
demos,1.0,0.0,1.017976e-06,0.0,1.0,0.0,,
wasps,1.0,0.0,1.0184398e-06,0.0,1.0,0.0,,
rorty,1.0,0.0,1.0202602e-06,0.0,1.0,0.0,,
mayan,1.0,0.0,1.0214842e-06,0.0,1.0,0.0,,
potts,1.0,0.0,1.0234322e-06,0.0,1.0,0.0,,
mites,1.0,0.0,1.0248924e-06,0.0,1.0,0.0,,
sofas,1.0,0.0,1.0249176e-06,0.0,1.0,0.0,,
litre,1.0,0.0,1.0256778e-06,0.0,1.0,0.0,,
silks,1.0,0.0,1.0273502e-06,0.0,1.0,0.0,,
biker,1.0,0.0,1.0274272e-06,0.0,1.0,0.0,,
madge,1.0,0.0,1.0305236000000002e-06,0.0,1.0,0.0,,
phage,1.0,0.0,1.032969e-06,0.0,1.0,0.0,,
camus,1.0,0.0,1.0336494e-06,0.0,1.0,0.0,,
folic,1.0,0.0,1.034181e-06,0.0,1.0,0.0,,
licks,1.0,0.0,1.0355634e-06,0.0,1.0,0.0,,
raine,1.0,0.0,1.0355902e-06,0.0,1.0,0.0,,
vials,1.0,0.0,1.0355960000000002e-06,0.0,1.0,0.0,,
omits,1.0,0.0,1.0365344e-06,0.0,1.0,0.0,,
babes,1.0,0.0,1.038883e-06,0.0,1.0,0.0,,
griff,1.0,0.0,1.0393972e-06,0.0,1.0,0.0,,
perks,1.0,0.0,1.0402744e-06,0.0,1.0,0.0,,
chemo,1.0,0.0,1.0411331999999998e-06,0.0,1.0,0.0,,
mavis,1.0,0.0,1.0413328e-06,0.0,1.0,0.0,,
ovens,1.0,0.0,1.042245e-06,0.0,1.0,0.0,,
whims,1.0,0.0,1.0442952e-06,0.0,1.0,0.0,,
eaves,1.0,0.0,1.0465984e-06,0.0,1.0,0.0,,
madre,1.0,0.0,1.0528476e-06,0.0,1.0,0.0,,
tuple,1.0,0.0,1.0528866e-06,0.0,1.0,0.0,,
rouen,1.0,0.0,1.0530266e-06,0.0,1.0,0.0,,
beets,1.0,0.0,1.0578608e-06,0.0,1.0,0.0,,
barks,1.0,0.0,1.058561e-06,0.0,1.0,0.0,,
spect,1.0,0.0,1.0591492e-06,0.0,1.0,0.0,,
heats,1.0,0.0,1.0600380000000002e-06,0.0,1.0,0.0,,
keyed,1.0,0.0,1.0623932e-06,0.0,1.0,0.0,,
swain,1.0,0.0,1.06721e-06,0.0,1.0,0.0,,
robed,1.0,0.0,1.0726897999999998e-06,1.0,0.0,0.0,,
longs,1.0,0.0,1.0735522e-06,0.0,1.0,0.0,,
sable,1.0,0.0,1.0737486e-06,0.0,1.0,0.0,,
veils,1.0,0.0,1.07401e-06,0.0,1.0,0.0,,
flips,1.0,0.0,1.07512e-06,0.0,1.0,0.0,,
buffy,1.0,0.0,1.0757186e-06,0.0,1.0,0.0,,
beryl,1.0,0.0,1.0781468e-06,0.0,1.0,0.0,,
dives,1.0,0.0,1.080576e-06,0.0,1.0,0.0,,
towed,1.0,0.0,1.083712e-06,0.0,1.0,0.0,,
studs,1.0,0.0,1.0847538e-06,0.0,1.0,0.0,,
comer,1.0,0.0,1.0865666e-06,0.0,1.0,0.0,,
jacks,1.0,0.0,1.0875316e-06,0.0,1.0,0.0,,
alder,1.0,0.0,1.0886682e-06,0.0,1.0,0.0,,
merle,1.0,0.0,1.0900826e-06,0.0,1.0,0.0,,
yolks,1.0,0.0,1.090095e-06,0.0,1.0,0.0,,
vichy,1.0,0.0,1.091499e-06,0.0,1.0,0.0,,
yarns,1.0,0.0,1.093474e-06,0.0,1.0,0.0,,
carta,1.0,0.0,1.0969881999999998e-06,0.0,1.0,0.0,,
croft,1.0,0.0,1.097434e-06,0.0,1.0,0.0,,
waded,1.0,0.0,1.099464e-06,0.0,1.0,0.0,,
goeth,1.0,0.0,1.100576e-06,0.0,1.0,0.0,,
amour,1.0,0.0,1.106672e-06,0.0,1.0,0.0,,
pangs,1.0,0.0,1.108748e-06,0.0,1.0,0.0,,
haram,1.0,0.0,1.1164024000000005e-06,0.0,1.0,0.0,,
plast,1.0,0.0,1.118645e-06,0.0,1.0,0.0,,
platt,1.0,0.0,1.119826e-06,0.0,1.0,0.0,,
reeve,1.0,0.0,1.1205344e-06,0.0,1.0,0.0,,
hertz,1.0,0.0,1.122038e-06,0.0,1.0,0.0,,
carer,1.0,0.0,1.124472e-06,0.0,1.0,0.0,,
slams,1.0,0.0,1.124818e-06,0.0,1.0,0.0,,
liars,1.0,0.0,1.125882e-06,1.0,0.0,0.0,,
gulls,1.0,0.0,1.13015e-06,0.0,1.0,0.0,,
franc,1.0,0.0,1.13759e-06,0.0,1.0,0.0,,
torts,1.0,0.0,1.1386638000000002e-06,0.0,1.0,0.0,,
combs,1.0,0.0,1.139702e-06,0.0,1.0,0.0,,
jails,1.0,0.0,1.14236e-06,0.0,1.0,0.0,,
scala,1.0,0.0,1.14523e-06,0.0,1.0,0.0,,
swans,1.0,0.0,1.1461720000000002e-06,0.0,1.0,0.0,,
manna,1.0,0.0,1.1535926e-06,0.0,1.0,0.0,,
hoofs,1.0,0.0,1.1575986000000002e-06,0.0,1.0,0.0,,
fleur,1.0,0.0,1.1580958e-06,0.0,1.0,0.0,,
aural,1.0,0.0,1.1639422000000002e-06,0.0,1.0,0.0,,
whigs,1.0,0.0,1.1682062e-06,0.0,1.0,0.0,,
argon,1.0,0.0,1.171182e-06,0.0,1.0,0.0,,
volts,1.0,0.0,1.1733774e-06,0.0,1.0,0.0,,
stirs,1.0,0.0,1.1746320000000002e-06,0.0,1.0,0.0,,
waned,1.0,0.0,1.174682e-06,0.0,1.0,0.0,,
flops,1.0,0.0,1.175732e-06,1.0,0.0,0.0,,
clays,1.0,0.0,1.1819839999999998e-06,0.0,1.0,0.0,,
gills,1.0,0.0,1.182776e-06,0.0,1.0,0.0,,
rowed,1.0,0.0,1.184496e-06,0.0,1.0,0.0,,
plugs,1.0,0.0,1.186684e-06,0.0,1.0,0.0,,
swaps,1.0,0.0,1.1879628000000005e-06,0.0,1.0,0.0,,
dozed,1.0,0.0,1.195276e-06,0.0,1.0,0.0,,
hires,1.0,0.0,1.198644e-06,0.0,1.0,0.0,,
voids,1.0,0.0,1.200984e-06,0.0,1.0,0.0,,
roper,1.0,0.0,1.201114e-06,0.0,1.0,0.0,,
cowan,1.0,0.0,1.201704e-06,0.0,1.0,0.0,,
tamed,1.0,0.0,1.203112e-06,0.0,1.0,0.0,,
waldo,1.0,0.0,1.203244e-06,0.0,1.0,0.0,,
oiled,1.0,0.0,1.204786e-06,0.0,1.0,0.0,,
outta,1.0,0.0,1.208773e-06,0.0,1.0,0.0,,
nelly,1.0,0.0,1.2094896e-06,0.0,1.0,0.0,,
caged,1.0,0.0,1.209752e-06,0.0,1.0,0.0,,
adieu,1.0,0.0,1.211535e-06,0.0,1.0,0.0,,
domes,1.0,0.0,1.21476e-06,0.0,1.0,0.0,,
drags,1.0,0.0,1.216506e-06,1.0,0.0,0.0,,
hunts,1.0,0.0,1.2241379999999998e-06,0.0,1.0,0.0,,
heals,1.0,0.0,1.23038e-06,0.0,1.0,0.0,,
jerks,1.0,0.0,1.233292e-06,1.0,0.0,0.0,,
canto,1.0,0.0,1.23564e-06,0.0,1.0,0.0,,
masts,1.0,0.0,1.2370698e-06,0.0,1.0,0.0,,
vents,1.0,0.0,1.240532e-06,0.0,1.0,0.0,,
sores,1.0,0.0,1.240596e-06,0.0,1.0,0.0,,
massa,1.0,0.0,1.2411308e-06,0.0,1.0,0.0,,
gable,1.0,0.0,1.241742e-06,0.0,1.0,0.0,,
loins,1.0,0.0,1.2422464e-06,0.0,1.0,0.0,,
saber,1.0,0.0,1.2496805999999998e-06,0.0,1.0,0.0,,
canst,1.0,0.0,1.253957e-06,0.0,1.0,0.0,,
gauss,1.0,0.0,1.2547639999999997e-06,0.0,1.0,0.0,,
tufts,1.0,0.0,1.25771e-06,0.0,1.0,0.0,,
honed,1.0,0.0,1.258662e-06,0.0,1.0,0.0,,
cupid,1.0,0.0,1.261276e-06,0.0,1.0,0.0,,
leben,1.0,0.0,1.2629008e-06,0.0,1.0,0.0,,
deems,1.0,0.0,1.267918e-06,0.0,1.0,0.0,,
malls,1.0,0.0,1.2722660000000002e-06,0.0,1.0,0.0,,
polio,1.0,0.0,1.274746e-06,0.0,1.0,0.0,,
gyrus,1.0,0.0,1.2844119999999998e-06,0.0,1.0,0.0,,
summa,1.0,0.0,1.28691e-06,0.0,1.0,0.0,,
mores,1.0,0.0,1.288242e-06,0.0,1.0,0.0,,
petri,1.0,0.0,1.290696e-06,0.0,1.0,0.0,,
kylie,1.0,0.0,1.292478e-06,0.0,1.0,0.0,,
afore,1.0,0.0,1.2924872e-06,0.0,1.0,0.0,,
pater,1.0,0.0,1.293658e-06,0.0,1.0,0.0,,
ammon,1.0,0.0,1.2958308e-06,0.0,1.0,0.0,,
algal,1.0,0.0,1.29836e-06,0.0,1.0,0.0,,
louie,1.0,0.0,1.299108e-06,0.0,1.0,0.0,,
odors,1.0,0.0,1.301368e-06,0.0,1.0,0.0,,
molds,1.0,0.0,1.302066e-06,0.0,1.0,0.0,,
prays,1.0,0.0,1.3100840000000002e-06,0.0,0.0,1.0,,
campo,1.0,0.0,1.31308e-06,0.0,1.0,0.0,,
liter,1.0,0.0,1.316998e-06,0.0,1.0,0.0,,
sykes,1.0,0.0,1.3172139999999998e-06,0.0,1.0,0.0,,
boxed,1.0,0.0,1.325502e-06,0.0,1.0,0.0,,
whips,1.0,0.0,1.3262340000000002e-06,0.0,1.0,0.0,,
soups,1.0,0.0,1.330518e-06,0.0,1.0,0.0,,
modus,1.0,0.0,1.334256e-06,0.0,1.0,0.0,,
moths,1.0,0.0,1.33791e-06,0.0,1.0,0.0,,
panes,1.0,0.0,1.34131e-06,0.0,1.0,0.0,,
sybil,1.0,0.0,1.3443320000000002e-06,0.0,1.0,0.0,,
laity,1.0,0.0,1.3455520000000002e-06,0.0,1.0,0.0,,
bouts,1.0,0.0,1.345958e-06,0.0,1.0,0.0,,
assam,1.0,0.0,1.346752e-06,0.0,1.0,0.0,,
cocky,1.0,0.0,1.356496e-06,1.0,0.0,0.0,,
nosed,1.0,0.0,1.356692e-06,0.0,1.0,0.0,,
doves,1.0,0.0,1.356912e-06,0.0,1.0,0.0,,
liber,1.0,0.0,1.3578240000000002e-06,0.0,1.0,0.0,,
shred,1.0,0.0,1.3614919999999998e-06,0.0,1.0,0.0,,
popes,1.0,0.0,1.3663000000000002e-06,0.0,1.0,0.0,,
bangs,1.0,0.0,1.367594e-06,0.0,1.0,0.0,,
ching,1.0,0.0,1.37331e-06,0.0,1.0,0.0,,
colby,1.0,0.0,1.373884e-06,0.0,1.0,0.0,,
feats,1.0,0.0,1.38638e-06,0.0,1.0,0.0,,
looms,1.0,0.0,1.392602e-06,1.0,0.0,0.0,,
boils,1.0,0.0,1.395012e-06,0.0,1.0,0.0,,
polis,1.0,0.0,1.399154e-06,0.0,1.0,0.0,,
paled,1.0,0.0,1.399186e-06,0.0,1.0,0.0,,
fanon,1.0,0.0,1.403062e-06,0.0,1.0,0.0,,
muses,1.0,0.0,1.404414e-06,0.0,1.0,0.0,,
puffs,1.0,0.0,1.404948e-06,0.0,1.0,0.0,,
mists,1.0,0.0,1.405652e-06,0.0,1.0,0.0,,
dukes,1.0,0.0,1.4079180000000002e-06,0.0,1.0,0.0,,
bolus,1.0,0.0,1.4099439999999998e-06,0.0,1.0,0.0,,
butts,1.0,0.0,1.4181100000000003e-06,0.0,1.0,0.0,,
dixie,1.0,0.0,1.419728e-06,0.0,1.0,0.0,,
shuts,1.0,0.0,1.420434e-06,0.0,1.0,0.0,,
waxed,1.0,0.0,1.423814e-06,0.0,1.0,0.0,,
bales,1.0,0.0,1.4244e-06,0.0,1.0,0.0,,
emerg,1.0,0.0,1.4273095999999998e-06,0.0,1.0,0.0,,
bayes,1.0,0.0,1.4305879999999998e-06,0.0,1.0,0.0,,
wipes,1.0,0.0,1.431708e-06,0.0,1.0,0.0,,
squid,1.0,0.0,1.4337419999999998e-06,0.0,1.0,0.0,,
cocks,1.0,0.0,1.436828e-06,0.0,1.0,0.0,,
moira,1.0,0.0,1.4368920000000002e-06,0.0,1.0,0.0,,
sodom,1.0,0.0,1.43773e-06,0.0,1.0,0.0,,
serge,1.0,0.0,1.439768e-06,0.0,1.0,0.0,,
tinge,1.0,0.0,1.4399839999999995e-06,0.0,1.0,0.0,,
slits,1.0,0.0,1.4427719999999998e-06,0.0,1.0,0.0,,
barns,1.0,0.0,1.444498e-06,0.0,1.0,0.0,,
aught,1.0,0.0,1.4547558e-06,0.0,1.0,0.0,,
vases,1.0,0.0,1.460264e-06,0.0,1.0,0.0,,
tummy,1.0,0.0,1.462222e-06,0.0,1.0,0.0,,
fares,1.0,0.0,1.4643719999999998e-06,0.0,1.0,0.0,,
carbs,1.0,0.0,1.465168e-06,0.0,1.0,0.0,,
honda,1.0,0.0,1.465738e-06,0.0,1.0,0.0,,
abbas,1.0,0.0,1.468626e-06,0.0,1.0,0.0,,
sears,1.0,0.0,1.48163e-06,0.0,1.0,0.0,,
irons,1.0,0.0,1.48297e-06,0.0,1.0,0.0,,
inset,1.0,0.0,1.4864299999999998e-06,0.0,1.0,0.0,,
ferns,1.0,0.0,1.487552e-06,0.0,1.0,0.0,,
emery,1.0,0.0,1.488026e-06,0.0,1.0,0.0,,
kraft,1.0,0.0,1.493724e-06,0.0,1.0,0.0,,
tesla,1.0,0.0,1.49447e-06,0.0,1.0,0.0,,
fined,1.0,0.0,1.494996e-06,0.0,1.0,0.0,,
fared,1.0,0.0,1.4966779999999998e-06,0.0,1.0,0.0,,
bower,1.0,0.0,1.496944e-06,0.0,1.0,0.0,,
germs,1.0,0.0,1.51074e-06,0.0,1.0,0.0,,
alkyl,1.0,0.0,1.51327e-06,0.0,1.0,0.0,,
dunno,1.0,0.0,1.523066e-06,0.0,1.0,0.0,,
tiers,1.0,0.0,1.524716e-06,0.0,1.0,0.0,,
cadre,1.0,0.0,1.525294e-06,0.0,1.0,0.0,,
wally,1.0,0.0,1.52695e-06,0.0,1.0,0.0,,
beige,1.0,0.0,1.5336359999999995e-06,0.0,1.0,0.0,,
piped,1.0,0.0,1.5354460000000002e-06,0.0,1.0,0.0,,
visas,1.0,0.0,1.535774e-06,0.0,1.0,0.0,,
dares,1.0,0.0,1.5396520000000002e-06,0.0,1.0,0.0,,
maths,1.0,0.0,1.541452e-06,0.0,1.0,0.0,,
taxis,1.0,0.0,1.541918e-06,0.0,1.0,0.0,,
axons,1.0,0.0,1.54627e-06,0.0,1.0,0.0,,
thugs,1.0,0.0,1.54873e-06,0.0,1.0,0.0,,
infra,1.0,0.0,1.558304e-06,0.0,1.0,0.0,,
feces,1.0,0.0,1.5608280000000003e-06,0.0,1.0,0.0,,
aleph,1.0,0.0,1.5608768e-06,0.0,1.0,0.0,,
chefs,1.0,0.0,1.561532e-06,0.0,1.0,0.0,,
vitae,1.0,0.0,1.5645464e-06,0.0,1.0,0.0,,
iliad,1.0,0.0,1.566228e-06,0.0,1.0,0.0,,
sahib,1.0,0.0,1.570098e-06,0.0,1.0,0.0,,
tiled,1.0,0.0,1.57146e-06,0.0,1.0,0.0,,
ulnar,1.0,0.0,1.572132e-06,0.0,1.0,0.0,,
ponty,1.0,0.0,1.573014e-06,0.0,1.0,0.0,,
crabs,1.0,0.0,1.575694e-06,0.0,1.0,0.0,,
mined,1.0,0.0,1.579636e-06,0.0,1.0,0.0,,
hurst,1.0,0.0,1.580826e-06,0.0,1.0,0.0,,
swipe,1.0,0.0,1.583616e-06,0.0,1.0,0.0,,
aides,1.0,0.0,1.585398e-06,0.0,1.0,0.0,,
darts,1.0,0.0,1.586166e-06,0.0,1.0,0.0,,
earns,1.0,0.0,1.58685e-06,0.0,1.0,0.0,,
babel,1.0,0.0,1.5961040000000002e-06,0.0,1.0,0.0,,
temps,1.0,0.0,1.5987960000000002e-06,0.0,1.0,0.0,,
ticks,1.0,0.0,1.59968e-06,0.0,1.0,0.0,,
aspen,1.0,0.0,1.600862e-06,0.0,1.0,0.0,,
genoa,1.0,0.0,1.602628e-06,0.0,1.0,0.0,,
chops,1.0,0.0,1.6126979999999998e-06,0.0,1.0,0.0,,
cisco,1.0,0.0,1.618496e-06,0.0,1.0,0.0,,
lawns,1.0,0.0,1.62378e-06,0.0,1.0,0.0,,
pears,1.0,0.0,1.6329640000000004e-06,0.0,1.0,0.0,,
fairs,1.0,0.0,1.6391660000000002e-06,0.0,1.0,0.0,,
lumps,1.0,0.0,1.644922e-06,0.0,1.0,0.0,,
aches,1.0,0.0,1.646678e-06,1.0,0.0,0.0,,
reddy,1.0,0.0,1.657158e-06,0.0,1.0,0.0,,
aired,1.0,0.0,1.657228e-06,0.0,1.0,0.0,,
fours,1.0,0.0,1.665948e-06,0.0,1.0,0.0,,
boron,1.0,0.0,1.67852e-06,0.0,1.0,0.0,,
hawks,1.0,0.0,1.6794479999999998e-06,0.0,1.0,0.0,,
gaped,1.0,0.0,1.683092e-06,0.0,1.0,0.0,,
pours,1.0,0.0,1.6874980000000003e-06,0.0,1.0,0.0,,
moles,1.0,0.0,1.6907859999999998e-06,0.0,1.0,0.0,,
norma,1.0,0.0,1.697114e-06,0.0,1.0,0.0,,
lured,1.0,0.0,1.701406e-06,0.0,1.0,0.0,,
toned,1.0,0.0,1.70933e-06,0.0,1.0,0.0,,
fated,1.0,0.0,1.7143540000000005e-06,0.0,1.0,0.0,,
fixes,1.0,0.0,1.715162e-06,0.0,1.0,0.0,,
pasha,1.0,0.0,1.71792e-06,0.0,1.0,0.0,,
cures,1.0,0.0,1.7191240000000002e-06,0.0,1.0,0.0,,
gabby,1.0,0.0,1.723478e-06,0.0,1.0,0.0,,
cults,1.0,0.0,1.7237880000000002e-06,0.0,1.0,0.0,,
racks,1.0,0.0,1.726484e-06,0.0,1.0,0.0,,
ginny,1.0,0.0,1.733792e-06,0.0,1.0,0.0,,
slums,1.0,0.0,1.735564e-06,0.0,1.0,0.0,,
asses,1.0,0.0,1.736102e-06,0.0,1.0,0.0,,
raked,1.0,0.0,1.745128e-06,0.0,1.0,0.0,,
garth,1.0,0.0,1.746292e-06,0.0,1.0,0.0,,
bared,1.0,0.0,1.7468240000000002e-06,0.0,1.0,0.0,,
tammy,1.0,0.0,1.7490639999999998e-06,0.0,1.0,0.0,,
fades,1.0,0.0,1.7542780000000003e-06,0.0,1.0,0.0,,
fossa,1.0,0.0,1.757154e-06,0.0,1.0,0.0,,
fermi,1.0,0.0,1.75891e-06,0.0,1.0,0.0,,
dived,1.0,0.0,1.762588e-06,0.0,1.0,0.0,,
alias,1.0,0.0,1.766534e-06,0.0,1.0,0.0,,
zeros,1.0,0.0,1.7722259999999998e-06,0.0,1.0,0.0,,
monty,1.0,0.0,1.7722400000000002e-06,0.0,1.0,0.0,,
amine,1.0,0.0,1.7799659999999998e-06,0.0,1.0,0.0,,
